,ID,Marital.Status,Gender,Income,Children,Education,Occupation,Home.Owner,Cars,Commute.Distance,Region,Age,Purchased.Bike
762,13216,Married,Female,60000,5,Bachelors,Management,Yes,3,10+ Miles,North America,59,No
763,20657,Single,Male,50000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,37,Yes
764,12882,Married,Male,50000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,Yes
765,25908,Married,Female,60000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No
766,16753,Single,Female,70000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,34,Yes
767,14608,Married,Male,50000,4,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,42,No
768,24979,Married,Female,60000,2,Partial College,Professional,Yes,2,2-5 Miles,North America,57,Yes
769,13313,Married,Female,120000,1,High School,Professional,No,4,2-5 Miles,North America,45,No
770,18952,Married,Female,1e+05,4,Bachelors,Management,Yes,4,0-1 Miles,North America,40,No
771,17699,Married,Male,60000,1,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,43,No
772,14657,Married,Male,80000,1,Partial College,Skilled Manual,No,1,0-1 Miles,North America,47,Yes
773,11540,Single,Male,60000,4,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,Yes
774,11783,Married,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,No
775,14602,Married,Female,80000,3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
776,29030,Married,Male,70000,2,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,54,No
777,26490,Single,Male,70000,2,Bachelors,Management,No,1,2-5 Miles,North America,59,Yes
778,13151,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
779,17260,Married,Male,90000,5,Partial College,Professional,Yes,3,0-1 Miles,North America,41,No
780,15372,Married,Male,80000,3,Partial College,Professional,No,2,2-5 Miles,North America,50,Yes
781,18105,Married,Female,60000,2,Partial College,Professional,Yes,1,10+ Miles,North America,55,No
782,19660,Married,Male,80000,4,Bachelors,Management,Yes,0,0-1 Miles,North America,43,No
783,16112,Single,Male,70000,4,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,Yes
784,20698,Married,Male,60000,4,Bachelors,Skilled Manual,Yes,3,5-10 Miles,North America,42,No
785,20076,Single,Female,10000,2,High School,Manual,Yes,2,1-2 Miles,North America,53,Yes
786,24496,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,28,Yes
787,15468,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,35,No
788,28031,Single,Female,70000,2,Bachelors,Management,No,1,2-5 Miles,North America,59,Yes
789,26270,Single,Female,20000,2,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
790,22221,Married,Male,60000,2,High School,Professional,No,2,1-2 Miles,North America,48,Yes
791,28228,Single,Female,80000,2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
792,18363,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,Yes
793,23256,Single,Male,30000,1,High School,Clerical,No,1,5-10 Miles,North America,52,No
794,12768,Married,Male,30000,1,High School,Clerical,Yes,1,2-5 Miles,North America,52,Yes
795,20361,Married,Male,50000,2,Graduate Degree,Management,Yes,2,5-10 Miles,North America,69,No
796,21306,Single,Male,60000,2,High School,Professional,Yes,2,5-10 Miles,North America,51,No
797,13382,Married,Male,70000,5,Partial College,Professional,Yes,2,1-2 Miles,North America,57,Yes
798,20310,Single,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,Yes
799,22971,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,25,Yes
800,15287,Single,Female,50000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
801,15532,Single,Male,60000,4,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,Yes
802,11255,Married,Male,70000,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,73,No
803,28090,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
804,15255,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,Yes
805,13154,Married,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,27,Yes
806,26778,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
807,23248,Married,Female,10000,2,High School,Manual,Yes,2,1-2 Miles,North America,53,No
808,21417,Single,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,32,Yes
809,17668,Single,Male,30000,2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,Yes
810,27994,Married,Female,40000,4,High School,Professional,Yes,2,5-10 Miles,North America,69,No
811,20376,Single,Female,70000,3,Graduate Degree,Management,Yes,2,5-10 Miles,North America,52,Yes
812,25954,Married,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,31,No
813,15749,Single,Female,70000,4,Bachelors,Management,Yes,2,10+ Miles,North America,61,No
814,25899,Married,Female,70000,2,High School,Professional,Yes,2,10+ Miles,North America,53,No
815,13351,Single,Female,70000,4,Bachelors,Management,Yes,2,1-2 Miles,North America,62,Yes
816,23333,Married,Male,40000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,30,No
817,21660,Married,Female,60000,3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,43,Yes
818,17012,Married,Female,60000,3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,42,Yes
819,24514,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No
820,27505,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
821,29243,Single,Male,110000,1,Bachelors,Management,Yes,1,5-10 Miles,North America,43,No
822,26582,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,33,Yes
823,14271,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
824,23041,Single,Female,70000,4,High School,Professional,Yes,0,5-10 Miles,North America,50,Yes
825,29048,Single,Male,110000,2,Bachelors,Management,No,3,0-1 Miles,North America,37,Yes
826,24433,Married,Male,70000,3,High School,Professional,No,1,1-2 Miles,North America,52,Yes
827,15501,Married,Male,70000,4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
828,13911,Single,Female,80000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes
829,20421,Single,Female,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,26,No
830,16009,Single,Male,170000,1,Graduate Degree,Management,No,4,0-1 Miles,North America,66,No
831,18411,Married,Male,60000,2,High School,Professional,No,2,5-10 Miles,North America,51,No
832,19163,Married,Female,70000,4,Bachelors,Professional,Yes,2,0-1 Miles,North America,43,Yes
833,18572,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,39,No
834,27540,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,North America,37,Yes
835,19889,Single,Female,70000,2,Partial High School,Skilled Manual,No,2,2-5 Miles,North America,54,Yes
836,12922,Single,Female,60000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,Yes
837,18891,Married,Female,40000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,28,No
838,16773,Married,Male,60000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No
839,19143,Single,Female,80000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes
840,23882,Single,Female,80000,3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
841,11233,Married,Male,70000,4,Partial College,Professional,Yes,2,10+ Miles,North America,53,No
842,12056,Married,Male,120000,2,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No
843,15555,Married,Female,60000,1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,Yes
844,18423,Single,Male,80000,2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No
845,22743,Married,Female,40000,5,High School,Professional,Yes,2,10+ Miles,North America,60,No
846,25343,Single,Female,20000,3,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No
847,13390,Married,Female,70000,4,Partial College,Professional,No,1,1-2 Miles,North America,56,No
848,17482,Single,Female,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No
849,13176,Single,Male,130000,0,Graduate Degree,Management,No,2,0-1 Miles,North America,38,Yes
850,20504,Married,Female,40000,5,High School,Professional,No,2,2-5 Miles,North America,60,No
851,12205,Single,Female,130000,2,Bachelors,Management,No,4,0-1 Miles,North America,67,No
852,16751,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,Yes
853,21613,Single,Male,50000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,39,Yes
854,24801,Single,Male,60000,1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
855,17519,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No
856,18347,Single,Female,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,31,No
857,29052,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
858,11745,Married,Female,60000,1,Bachelors,Professional,Yes,1,0-1 Miles,North America,47,Yes
859,19147,Married,Male,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,42,No
860,19217,Married,Male,30000,2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No
861,15839,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
862,13714,Married,Female,20000,2,High School,Manual,No,2,1-2 Miles,North America,53,Yes
863,22330,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,32,Yes
864,18783,Single,Male,80000,0,Bachelors,Management,No,1,0-1 Miles,North America,38,Yes
865,25041,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
866,22046,Single,Female,80000,0,Bachelors,Management,No,1,0-1 Miles,North America,38,Yes
867,28052,Married,Male,60000,2,High School,Professional,Yes,2,10+ Miles,North America,55,No
868,26693,Married,Male,70000,3,Partial College,Professional,Yes,1,5-10 Miles,North America,49,No
869,24955,Single,Male,30000,5,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,60,Yes
870,26065,Single,Female,110000,3,Bachelors,Management,No,4,1-2 Miles,North America,42,No
871,13942,Married,Male,60000,1,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,No
872,11219,Married,Male,60000,2,High School,Professional,Yes,2,10+ Miles,North America,55,No
873,22118,Single,Female,70000,3,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,Yes
874,23197,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,40,No
875,14883,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,1,5-10 Miles,North America,53,Yes
876,27279,Single,Female,70000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,38,Yes
877,18322,Single,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,26,No
878,15879,Married,Male,70000,5,Bachelors,Management,Yes,2,2-5 Miles,North America,61,No
879,28278,Married,Male,50000,2,Graduate Degree,Management,Yes,2,5-10 Miles,North America,71,No
880,24416,Married,Male,90000,4,High School,Professional,Yes,2,1-2 Miles,North America,45,No
881,28066,Married,Male,80000,2,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
882,11275,Married,Female,80000,4,Graduate Degree,Management,Yes,2,0-1 Miles,North America,72,Yes
883,14872,Married,Male,30000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,No
884,16151,Married,Female,60000,1,Bachelors,Professional,Yes,1,2-5 Miles,North America,48,Yes
885,19731,Married,Male,80000,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,68,No
886,23801,Married,Female,20000,2,Partial High School,Clerical,Yes,2,0-1 Miles,North America,49,No
887,11807,Married,Male,70000,3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,No
888,11622,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,No
889,26597,Single,Female,60000,4,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,No
890,27074,Married,Female,70000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,Yes
891,19228,Married,Female,40000,2,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,No
892,13415,Single,Male,1e+05,1,Graduate Degree,Management,Yes,3,2-5 Miles,North America,73,Yes
893,17000,Single,Female,70000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,43,Yes
894,14569,Married,Male,60000,1,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
895,13873,Married,Male,70000,3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,Yes
896,20401,Married,Female,50000,4,Bachelors,Management,Yes,2,1-2 Miles,North America,64,Yes
897,21583,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,34,Yes
898,12029,Married,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,28,No
899,18066,Single,Male,70000,5,Bachelors,Management,Yes,3,10+ Miles,North America,60,Yes
900,28192,Married,Female,70000,5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,46,No
901,16122,Married,Male,40000,4,High School,Skilled Manual,Yes,2,0-1 Miles,North America,44,Yes
902,18607,Single,Female,60000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,Yes
903,28858,Single,Male,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No
904,14432,Single,Male,90000,4,Graduate Degree,Management,Yes,1,5-10 Miles,North America,73,No
905,26305,Single,Female,60000,2,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,36,Yes
906,22050,Single,Male,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,Yes
907,25394,Married,Male,60000,1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,Yes
908,19747,Married,Male,50000,4,Bachelors,Management,Yes,2,10+ Miles,North America,63,No
909,23195,Single,Male,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes
910,21695,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,39,Yes
911,13934,Married,Male,40000,4,High School,Skilled Manual,Yes,2,2-5 Miles,North America,46,No
912,13337,Married,Female,80000,5,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No
913,27190,Married,Female,40000,3,Partial College,Clerical,Yes,1,1-2 Miles,North America,32,No
914,28657,Single,Male,60000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,Yes
915,21713,Single,Male,80000,5,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,No
916,21752,Married,Male,60000,3,Graduate Degree,Management,Yes,2,10+ Miles,North America,64,No
917,27273,Single,Male,70000,3,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes
918,22719,Single,Male,110000,3,Bachelors,Management,Yes,4,2-5 Miles,North America,40,Yes
919,22042,Married,Female,70000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,34,Yes
920,21451,Married,Female,40000,4,High School,Professional,Yes,2,10+ Miles,North America,61,No
921,20754,Married,Male,30000,2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,51,No
922,12153,Single,Female,70000,3,Partial College,Professional,Yes,1,5-10 Miles,North America,49,Yes
923,16895,Married,Female,40000,3,Partial College,Professional,No,2,1-2 Miles,North America,54,Yes
924,26728,Single,Male,70000,3,Graduate Degree,Management,No,2,1-2 Miles,North America,53,Yes
925,11090,Single,Male,90000,2,Partial College,Professional,Yes,1,2-5 Miles,North America,48,Yes
926,15862,Single,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
927,26495,Single,Female,40000,2,High School,Professional,Yes,2,10+ Miles,North America,57,No
928,11823,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,39,No
929,23449,Married,Male,60000,2,High School,Professional,Yes,2,5-10 Miles,North America,48,No
930,23459,Married,Male,60000,2,High School,Professional,Yes,2,5-10 Miles,North America,50,No
931,19543,Married,Male,70000,5,Graduate Degree,Professional,No,3,10+ Miles,North America,47,No
932,14914,Married,Female,40000,1,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,Yes
933,12033,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,27,Yes
934,11941,Single,Male,60000,0,Partial College,Skilled Manual,Yes,1.45509586276488,5-10 Miles,North America,29,No
935,14389,Married,Male,60000,2,Bachelors,Management,Yes,0,2-5 Miles,North America,59,No
936,18050,Married,Female,60000,1,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,Yes
937,19856,Married,Female,60000,4,Bachelors,Management,Yes,2,2-5 Miles,North America,60,No
938,11663,Married,Male,70000,4,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
939,27740,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
940,23455,Single,Male,80000,2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
941,15292,Single,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No
942,21587,Married,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,2-5 Miles,North America,34,Yes
943,23513,Married,Female,40000,3,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No
944,24322,Married,Female,60000,4,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,No
945,26298,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,34,Yes
946,25419,Single,Male,50000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,38,Yes
947,13343,Married,Female,90000,5,Bachelors,Management,Yes,2,1-2 Miles,North America,63,Yes
948,11303,Single,Female,90000,4,High School,Professional,No,3,1-2 Miles,North America,45,Yes
949,21693,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
950,28056,Married,Male,70000,2,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,53,No
951,11788,Single,Female,70000,1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,No
952,22296,Married,Male,70000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,No
953,15319,Married,Female,70000,4,Bachelors,Management,No,1,1-2 Miles,North America,59,No
954,17654,Single,Female,40000,3,Partial College,Clerical,Yes,1,1-2 Miles,North America,30,Yes
955,14662,Married,Male,60000,1,Bachelors,Professional,Yes,1,0-1 Miles,North America,48,Yes
956,17541,Married,Female,40000,4,High School,Skilled Manual,Yes,2,2-5 Miles,North America,43,No
957,13886,Married,Female,70000,4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
958,13073,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No
959,21940,Married,Male,90000,5,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,47,Yes
960,20196,Married,Male,60000,1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,Yes
961,23491,Single,Male,1e+05,0,Partial College,Professional,No,4,1-2 Miles,North America,45,No
962,16651,Married,Female,120000,2,Bachelors,Management,Yes,3,5-10 Miles,North America,62,No
963,16813,Married,Male,60000,2,Partial College,Professional,Yes,2,10+ Miles,North America,55,No
964,16007,Married,Female,90000,5,Bachelors,Management,Yes,2,1-2 Miles,North America,66,Yes
965,27434,Single,Male,70000,4,Partial College,Professional,Yes,1,10+ Miles,North America,56,No
966,27756,Single,Female,50000,3,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,40,No
967,23818,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
968,19012,Married,Male,80000,3,Bachelors,Management,Yes,1,1-2 Miles,North America,56,No
969,18329,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,No
970,29037,Married,Male,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,39,No
971,26576,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
972,12192,Single,Female,60000,2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,51,No
973,14887,Married,Female,30000,1,High School,Clerical,Yes,1,5-10 Miles,North America,52,No
974,11734,Married,Male,60000,1,Partial College,Skilled Manual,No,1,0-1 Miles,North America,47,No
975,17462,Married,Male,70000,3,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,Yes
976,20659,Married,Male,70000,3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,Yes
977,28004,Married,Female,60000,3,Bachelors,Management,Yes,2,10+ Miles,North America,66,No
978,19741,Single,Female,80000,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,65,No
979,17450,Married,Male,80000,5,Partial College,Professional,Yes,3,5-10 Miles,North America,45,No
980,17337,Single,Male,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
981,18594,Single,Female,80000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,40,Yes
982,15982,Married,Male,110000,5,Partial College,Professional,Yes,4,2-5 Miles,North America,46,No
983,28625,Single,Male,40000,2,Partial College,Clerical,No,1,1-2 Miles,North America,47,Yes
984,11269,Married,Male,130000,2,Graduate Degree,Management,Yes,2,0-1 Miles,North America,41,No
985,25148,Married,Male,60000,2,High School,Professional,No,2,1-2 Miles,North America,48,Yes
986,13920,Single,Female,50000,4,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,No
987,23704,Single,Male,40000,5,High School,Professional,Yes,4,10+ Miles,North America,43,Yes
988,28972,Single,Female,60000,3,Graduate Degree,Management,Yes,2,10+ Miles,North America,66,No
989,22730,Married,Male,70000,5,Bachelors,Management,Yes,2,10+ Miles,North America,63,No
990,29134,Married,Male,60000,4,Bachelors,Skilled Manual,No,3,10+ Miles,North America,42,No
991,14332,Single,Female,30000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,26,No
992,19117,Single,Female,60000,1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
993,22864,Married,Male,90000,2,Partial College,Professional,No,0,5-10 Miles,North America,49,Yes
994,11292,Single,Male,150000,1,Partial College,Professional,No,3,0-1 Miles,North America,44,Yes
995,13466,Married,Male,80000,5,Partial College,Professional,Yes,3,1-2 Miles,North America,46,No
996,23731,Married,Male,60000,2,High School,Professional,Yes,2,2-5 Miles,North America,54,Yes
997,28672,Single,Male,70000,4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
998,11809,Married,Male,60000,2,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,38,Yes
999,19664,Single,Male,1e+05,3,Bachelors,Management,No,3,1-2 Miles,North America,38,No
1000,12121,Single,Male,60000,3,High School,Professional,Yes,2,10+ Miles,North America,53,Yes
